name,workout_id,exercise,sets,reps,weight,upper_lower,push_pull,exercise_movement
Misha,workout_135,sa oh walks*,3,30,24,core,core,core
Misha,workout_135,bb bent over row,3,12,30,upper,pulls,upper_body_pulls
Misha,workout_135,1-point sa db row,3,10,35,upper,pulls,upper_body_pulls
Misha,workout_135,incline prone oh press,3,15,2,upper,pushes,upper_body_pushes
Misha,workout_135,sa renegade row,3,10,12,upper,pulls,upper_body_pulls
Misha,workout_135,situps,3,15,1,lower,pushes,lower_body_pushes
Misha,workout_135,burpee-stairs-sprint,3,10,1,cardio,cardio,cardio
Misha,workout_136,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_136,plank to pushup*,3,30,1,core,core,core
Misha,workout_136,side planks,3,45,1,core,core,core
Misha,workout_136,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_136,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_136,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_136,hollow holds,3,30,1,core,core,core
Misha,workout_136,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_137,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_137,plank to pushup*,3,30,1,core,core,core
Misha,workout_137,side planks,3,45,1,core,core,core
Misha,workout_137,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_137,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_137,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_137,hollow holds,3,30,1,core,core,core
Misha,workout_137,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_138,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_138,plank to pushup*,3,30,1,core,core,core
Misha,workout_138,bench press (barbell),3,10,80,upper,pushes,upper_body_pushes
Misha,workout_138,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_138,bb back squats,3,10,60,lower,pushes,lower_body_pushes
Misha,workout_138,oh sit to stand & btn press,3,10,10,lower,pushes,lower_body_pushes
Misha,workout_138,bb oh press,3,10,60,upper,pushes,upper_body_pushes
Misha,workout_138,thai crunch holds,3,30,1,core,core,core
Misha,workout_138,burpee-stairs-sprint,6,1,1,cardio,cardio,cardio
Misha,workout_139,lateral walks*,3,1,1,core,core,core
Misha,workout_139,"incline i, y,t's",3,10,2,upper,pushes,upper_body_pushes
Misha,workout_139,deadlifts,3,8,80,lower,pulls,lower_body_pulls
Misha,workout_139,bb bent over row,3,15,60,upper,pulls,upper_body_pulls
Misha,workout_139,db incline seal row,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_139,sl rdl row,3,10,12,lower,pulls,lower_body_pulls
Misha,workout_139,banded face pulls,3,10,1,core,core,core
Misha,workout_139,incline prone press,3,10,2,upper,pushes,upper_body_pushes
Misha,workout_139,ar dead bugs,3,30,1,core,core,core
Misha,workout_139,burpee-stairs-sprint,6,1,1,cardio,cardio,cardio
Misha,workout_14,squat thrusters,4,12,15,lower,pushes,lower_body_pushes
Misha,workout_14,db bench-->cg bench,4,12,35,upper,pushes,upper_body_pushes
Misha,workout_14,sa renegade row,4,12,15,upper,pulls,upper_body_pulls
Misha,workout_14,sl rdl row,4,12,15,lower,pulls,lower_body_pulls
Misha,workout_14,walking lunges,4,12,15,lower,pushes,lower_body_pushes
Misha,workout_14,curl to oh press,4,12,15,upper,pushes,upper_body_pushes
Misha,workout_14,rdl,4,12,18,lower,pulls,lower_body_pulls
Misha,workout_14,burpees,4,12,1,cardio,cardio,cardio
Misha,workout_140,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_140,plank to pushup*,3,30,1,core,core,core
Misha,workout_140,side planks,3,45,1,core,core,core
Misha,workout_140,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_140,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_140,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_140,hollow holds,3,30,1,core,core,core
Misha,workout_140,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_141,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_141,plank to pushup*,3,30,1,core,core,core
Misha,workout_141,side planks,3,45,1,core,core,core
Misha,workout_141,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_141,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_141,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_141,hollow holds,3,30,1,core,core,core
Misha,workout_141,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_142,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_142,plank to pushup*,3,30,1,core,core,core
Misha,workout_142,bench press (barbell),3,10,70,upper,pushes,upper_body_pushes
Misha,workout_142,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_142,bb back squats,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_142,oh sit to stand & btn press,3,10,10,lower,pushes,lower_body_pushes
Misha,workout_142,bb oh press,3,10,70,upper,pushes,upper_body_pushes
Misha,workout_142,db incline bench,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_142,thai crunch holds,3,30,1,core,core,core
Misha,workout_142,burpee-stairs-sprint,6,1,1,cardio,cardio,cardio
Misha,workout_143,lateral walks*,3,1,1,core,core,core
Misha,workout_143,"incline i, y,t's",3,10,2,upper,pushes,upper_body_pushes
Misha,workout_143,deadlifts,3,8,60,lower,pulls,lower_body_pulls
Misha,workout_143,bb bent over row,3,15,60,upper,pulls,upper_body_pulls
Misha,workout_143,db incline seal row,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_143,sl rdl row,3,10,12,lower,pulls,lower_body_pulls
Misha,workout_143,banded face pulls,3,10,1,core,core,core
Misha,workout_143,incline prone press,3,10,2,upper,pushes,upper_body_pushes
Misha,workout_143,ar dead bugs,3,30,1,core,core,core
Misha,workout_143,burpee-stairs-sprint,6,1,1,cardio,cardio,cardio
Misha,workout_144,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_144,plank to pushup*,3,30,1,core,core,core
Misha,workout_144,side planks,3,45,1,core,core,core
Misha,workout_144,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_144,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_144,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_144,hollow holds,3,30,1,core,core,core
Misha,workout_144,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_145,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_145,plank to pushup*,3,30,1,core,core,core
Misha,workout_145,side planks,3,45,1,core,core,core
Misha,workout_145,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_145,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_145,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_145,hollow holds,3,30,1,core,core,core
Misha,workout_145,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_146,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_146,plank to pushup*,3,30,1,core,core,core
Misha,workout_146,bench press (barbell),3,10,100,upper,pushes,upper_body_pushes
Misha,workout_146,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_146,bb back squats,3,10,80,lower,pushes,lower_body_pushes
Misha,workout_146,oh sit to stand & btn press,3,10,10,lower,pushes,lower_body_pushes
Misha,workout_146,seated bb oh press,3,10,60,upper,pushes,upper_body_pushes
Misha,workout_146,thai crunch holds,3,30,1,core,core,core
Misha,workout_146,burpee-stairs-sprint,6,1,1,cardio,cardio,cardio
Misha,workout_147,lateral walks*,3,1,1,core,core,core
Misha,workout_147,"incline i, y,t's",3,10,1,upper,pushes,upper_body_pushes
Misha,workout_147,deadlifts,3,8,80,lower,pulls,lower_body_pulls
Misha,workout_147,bb bent over row,3,15,80,upper,pulls,upper_body_pulls
Misha,workout_147,db incline seal row,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_147,sl rdl row,3,10,12,lower,pulls,lower_body_pulls
Misha,workout_147,banded face pulls,3,10,1,core,core,core
Misha,workout_147,incline prone press,3,10,2,upper,pushes,upper_body_pushes
Misha,workout_147,ar dead bugs,3,30,1,core,core,core
Misha,workout_147,sprint,5,1,1,cardio,cardio,cardio
Misha,workout_148,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_148,plank to pushup*,3,30,1,core,core,core
Misha,workout_148,side planks,3,45,1,core,core,core
Misha,workout_148,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_148,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_148,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_148,hollow holds,3,30,1,core,core,core
Misha,workout_148,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_149,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_149,plank to pushup*,3,30,1,core,core,core
Misha,workout_149,side planks,3,45,1,core,core,core
Misha,workout_149,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_149,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_149,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_149,hollow holds,3,30,1,core,core,core
Misha,workout_149,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_15,stairs,10,1,1,cardio,cardio,cardio
Misha,workout_15,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_15,clam shells/abductions,3,10,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_15,lateral walks,3,1,1,core,core,core
Misha,workout_15,step ups,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_15,sl rdl,3,10,1,lower,pulls,lower_body_pulls
Misha,workout_15,sl sit to stand,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_15,sl glute bridge,3,10,1,lower,pulls,lower_body_pulls
Misha,workout_15,mountain climbers,3,30,1,cardio,cardio,cardio
Misha,workout_150,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_150,plank to pushup*,3,30,1,core,core,core
Misha,workout_150,bench press (barbell),3,10,70,upper,pushes,upper_body_pushes
Misha,workout_150,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_150,bb back squats,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_150,oh sit to stand & btn press,3,10,12,lower,pushes,lower_body_pushes
Misha,workout_150,bb oh press,3,10,70,upper,pushes,upper_body_pushes
Misha,workout_150,db incline bench,3,10,70,upper,pushes,upper_body_pushes
Misha,workout_150,thai crunch holds,3,30,1,core,core,core
Misha,workout_150,burpee-stairs-sprint,6,1,1,cardio,cardio,cardio
Misha,workout_151,lateral walks*,3,1,1,core,core,core
Misha,workout_151,"incline i, y,t's",3,10,1,upper,pushes,upper_body_pushes
Misha,workout_151,deadlifts,3,8,1,lower,pulls,lower_body_pulls
Misha,workout_151,bb bent over row,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_151,db incline seal row,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_151,sl rdl row,3,10,1,lower,pulls,lower_body_pulls
Misha,workout_151,banded face pulls,3,10,1,core,core,core
Misha,workout_151,incline prone press,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_151,ar dead bugs,3,30,1,core,core,core
Misha,workout_151,burpee-stairs-sprint,6,1,1,cardio,cardio,cardio
Misha,workout_152,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_152,plank to pushup*,3,30,1,core,core,core
Misha,workout_152,side planks,3,45,1,core,core,core
Misha,workout_152,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_152,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_152,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_152,hollow holds,3,30,1,core,core,core
Misha,workout_152,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_153,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_153,plank to pushup*,3,30,1,core,core,core
Misha,workout_153,side planks,3,45,1,core,core,core
Misha,workout_153,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_153,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_153,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_153,hollow holds,3,30,1,core,core,core
Misha,workout_153,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_154,upward/downward dog,2,5,2,warm_up_down,warm_up_down,warm_up_down
Misha,workout_154,bench press (barbell),3,10,80,upper,pushes,upper_body_pushes
Misha,workout_154,pushups & holds at bottom,3,10,1,core,core,core
Misha,workout_154,bb back squats,3,10,80,lower,pushes,lower_body_pushes
Misha,workout_154,rfe lunge holds + 1 rep,3,15,10,lower,pushes,lower_body_pushes
Misha,workout_154,burpee-sprints,1,1,1,cardio,cardio,cardio
Misha,workout_154,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_154,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_155,upward/downward dog,2,5,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_155,banded walks (toes),3,1,1,core,core,core
Misha,workout_155,deadlifts,3,10,80,lower,pulls,lower_body_pulls
Misha,workout_155,banded face pulls,3,10,1,core,core,core
Misha,workout_155,incline prone press,3,10,2,upper,pushes,upper_body_pushes
Misha,workout_155,ar dead bugs,2,5,1,core,core,core
Misha,workout_155,burpee-sprints,1,1,1,cardio,cardio,cardio
Misha,workout_155,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_155,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_156,upward dog/downward dog,3,30,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_156,mountain climbers,4,30,1,cardio,cardio,cardio
Misha,workout_156,side planks,3,45,1,core,core,core
Misha,workout_156,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_156,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_156,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_156,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_157,upward dog/downward dog,3,30,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_157,mountain climbers,4,30,1,cardio,cardio,cardio
Misha,workout_157,side planks,3,45,1,core,core,core
Misha,workout_157,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_157,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_157,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_157,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_158,upward/downward dog,2,5,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_158,bench press (barbell),3,10,100,upper,pushes,upper_body_pushes
Misha,workout_158,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_158,bb back squats,3,10,100,lower,pushes,lower_body_pushes
Misha,workout_158,rfe lunge holds,3,15,10,lower,pushes,lower_body_pushes
Misha,workout_158,burpee-sprints,1,1,1,cardio,cardio,cardio
Misha,workout_158,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_158,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_159,upward/downward dog,2,5,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_159,banded walks (toes),3,1,1,core,core,core
Misha,workout_159,deadlifts,3,10,100,lower,pulls,lower_body_pulls
Misha,workout_159,banded face pulls,3,10,1,core,core,core
Misha,workout_159,incline prone press,3,10,2,upper,pushes,upper_body_pushes
Misha,workout_159,ar dead bugs,3,30,1,core,core,core
Misha,workout_159,burpee-sprint,1,1,1,cardio,cardio,cardio
Misha,workout_159,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_159,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_16,squat thrusters,4,12,1,lower,pushes,lower_body_pushes
Misha,workout_16,db bench-->cg bench,4,12,1,upper,pushes,upper_body_pushes
Misha,workout_16,sa renegade row,4,12,1,upper,pulls,upper_body_pulls
Misha,workout_16,sl rdl row,4,12,1,lower,pulls,lower_body_pulls
Misha,workout_16,walking lunges,4,12,1,lower,pushes,lower_body_pushes
Misha,workout_16,curl to oh press,4,12,1,upper,pushes,upper_body_pushes
Misha,workout_16,rdl,4,12,1,lower,pulls,lower_body_pulls
Misha,workout_16,burpees,4,10,1,cardio,cardio,cardio
Misha,workout_160,upward dog/downward dog,3,30,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_160,mountain climbers,4,30,1,cardio,cardio,cardio
Misha,workout_160,side planks,3,45,1,core,core,core
Misha,workout_160,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_160,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_160,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_160,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_161,upward dog/downward dog,3,30,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_161,mountain climbers,4,30,1,cardio,cardio,cardio
Misha,workout_161,side planks,3,45,1,core,core,core
Misha,workout_161,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_161,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_161,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_161,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_162,upward/downward dog,2,5,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_162,bench press (barbell),3,10,100,upper,pushes,upper_body_pushes
Misha,workout_162,eccentric pushups bottom holds,3,10,1,core,core,core
Misha,workout_162,bb back squats,3,10,100,lower,pushes,lower_body_pushes
Misha,workout_162,rfe lunge holds,3,15,1,lower,pushes,lower_body_pushes
Misha,workout_162,burpee-sprints,1,1,1,cardio,cardio,cardio
Misha,workout_162,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_162,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_163,upward/downward dog,2,5,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_163,kb swings,3,15,25,lower,pulls,lower_body_pulls
Misha,workout_163,db rdl,3,10,80,lower,pulls,lower_body_pulls
Misha,workout_163,"incline i, y, t's",3,10,2,upper,pushes,upper_body_pushes
Misha,workout_163,incline prone press,3,10,2,upper,pushes,upper_body_pushes
Misha,workout_163,trx rows,3,10,1,upper,pulls,upper_body_pulls
Misha,workout_163,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_163,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_164,upward dog/downward dog,3,30,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_164,mountain climbers,4,30,1,cardio,cardio,cardio
Misha,workout_164,side planks,3,45,1,core,core,core
Misha,workout_164,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_164,uphill sprints,1,1,1,cardio,cardio,cardio
Misha,workout_164,"posterior stretches (hamstring, pigeon)",1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_164,shoulder stretches (ext rotators),1,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_165,upward dog/downward dog,3,30,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_165,mountain climbers,4,30,1,cardio,cardio,cardio
Misha,workout_165,side planks,3,45,1,core,core,core
